100,59.481735,10.330395,2.3
101,59.481743,10.330391,2.4
102,59.481754,10.330384,2.1
103,59.481762,10.33038,1.9
104,59.481766,10.330377,1.9
105,59.481773,10.330374,1.9
106,59.481781,10.33037,1.9
107,59.481785,10.330369,2.0
108,59.481792,10.330364,2.1
109,59.481796,10.330367,2.4
110,59.481792,10.330384,2.6
111,59.481792,10.33039,2.6
112,59.481785,10.330393,2.5
113,59.481781,10.330392,2.4
114,59.481773,10.330394,2.3
115,59.481766,10.330396,2.3
116,59.481762,10.330402,2.3
117,59.481754,10.33042,2.3
118,59.48175,10.330428,2.2
119,59.481747,10.330437,2.2
120,59.481739,10.330445,2.2
121,59.481735,10.330454,2.2
122,59.481728,10.330463,2.1
123,59.481724,10.330472,2.1
124,59.481712,10.330489,2.1
125,59.481705,10.330497,2.2
126,59.481701,10.330504,2.2
127,59.481693,10.330513,2.2
128,59.481689,10.330522,2.2
129,59.481682,10.33053,2.2
130,59.481678,10.330539,2.2
131,59.481667,10.330558,2.0
132,59.481663,10.330568,2.1
133,59.481659,10.330578,2.2
134,59.481655,10.330587,2.3
135,59.481651,10.330596,2.3
136,59.481644,10.330604,2.2
137,59.481636,10.330606,2.3
138,59.481632,10.33061,2.1
139,59.481625,10.330614,2.1
140,59.481621,10.33062,2.0
141,59.481617,10.330627,2.0
142,59.481613,10.330635,2.0
143,59.481609,10.330645,2.0
144,59.481606,10.330653,2.0
145,59.481598,10.330661,1.9
146,59.481594,10.330666,2.0
147,59.481583,10.330675,2.0
148,59.481575,10.330679,2.0
149,59.481571,10.330684,2.0
150,59.481564,10.330686,2.0
151,59.481556,10.330687,2.0
152,59.481552,10.330686,2.1
153,59.481548,10.330685,2.2
154,59.481537,10.330685,2.2
155,59.481533,10.330692,2.2
156,59.481529,10.330701,2.2
157,59.481525,10.330707,2.2
158,59.481518,10.330712,2.4
159,59.481514,10.330716,2.4
160,59.481506,10.330719,2.5
161,59.481499,10.33072,2.6
162,59.481487,10.330725,2.7
163,59.481487,10.330734,2.7
164,59.481483,10.330739,2.6
165,59.481487,10.330744,2.5
166,59.481491,10.330745,2.4
167,59.481499,10.330742,2.4
168,59.481506,10.330742,2.4
169,59.481518,10.330746,2.4
170,59.481525,10.330744,2.4
171,59.481529,10.330738,2.3
172,59.481533,10.330732,2.3
173,59.481541,10.330727,2.4
174,59.481544,10.330723,2.6
175,59.481548,10.330722,2.7
176,59.481556,10.330722,2.7
177,59.481567,10.330717,2.7
178,59.481575,10.330713,2.7
179,59.481583,10.330709,2.6
180,59.481586,10.330704,2.5
181,59.481594,10.330699,2.1
182,59.481602,10.330695,1.9
183,59.481606,10.330689,2.0
184,59.481613,10.330685,1.9
185,59.481617,10.330685,2.0
186,59.481632,10.330686,2.0
187,59.481636,10.330688,2.1
188,59.481644,10.330689,2.1
189,59.481647,10.33069,2.0
190,59.481655,10.330693,2.0
191,59.481663,10.330696,2.0
192,59.481674,10.330689,2.0
193,59.481678,10.330689,2.0
194,59.481686,10.330688,2.0
195,59.481693,10.330689,1.9
196,59.481701,10.330687,1.9
197,59.481705,10.330683,1.8
198,59.481712,10.330677,1.8
199,59.48172,10.33067,1.8
200,59.481728,10.330656,1.8
201,59.481735,10.330652,1.9
202,59.481739,10.330651,2.1
203,59.481747,10.33065,2.2
204,59.48175,10.330658,2.2
205,59.48175,10.330667,2.2
206,59.481754,10.330679,2.1
207,59.481754,10.330691,2.1
208,59.481758,10.330704,2.1
209,59.481762,10.33073,2.1
210,59.481762,10.330743,2.0
211,59.481762,10.330753,1.9
212,59.481758,10.330763,1.9
213,59.481754,10.330767,1.8
214,59.481747,10.330765,1.9
215,59.481743,10.330762,1.8
216,59.481735,10.33076,1.8
217,59.481724,10.330756,1.8
218,59.48172,10.330757,1.9
219,59.481716,10.330764,1.9
220,59.481712,10.330773,2.0
221,59.481712,10.330783,2.1
222,59.481709,10.330795,2.2
223,59.481705,10.330809,2.0
224,59.481705,10.330819,1.9
225,59.481693,10.330833,1.9
226,59.481689,10.330837,2.1
227,59.481689,10.330841,2.2
228,59.481682,10.330844,2.2
229,59.481678,10.330847,2.2
230,59.48167,10.330851,2.1
231,59.481663,10.330853,2.0
232,59.481651,10.330856,2.0
233,59.481644,10.330859,2.0
234,59.48164,10.330863,1.9
235,59.481632,10.330866,1.9
236,59.481625,10.330871,1.9
237,59.481621,10.330873,2.0
238,59.481617,10.330877,2.0
239,59.481609,10.330881,1.9
240,59.481606,10.330887,1.9
241,59.481602,10.33089,1.8
242,59.481598,10.330894,1.8
243,59.48159,10.330898,1.6
244,59.481586,10.330904,1.9
245,59.481579,10.33091,1.9
246,59.481571,10.330914,1.9
247,59.481556,10.330925,2.0
248,59.481548,10.33093,2.3
249,59.481544,10.330932,2.4
250,59.481541,10.330932,2.5
251,59.481537,10.330932,2.5
252,59.481533,10.330932,2.5
253,59.481522,10.330934,2.5
254,59.481514,10.330949,2.5
255,59.481514,10.330957,2.4
256,59.481514,10.330967,2.2
257,59.481514,10.330973,2.2
258,59.481518,10.330973,2.2
259,59.481525,10.330966,2.2
260,59.481529,10.330957,2.2
261,59.481533,10.330951,2.2
262,59.481537,10.330944,2.4
263,59.481548,10.330947,2.4
264,59.481556,10.330954,2.3
265,59.481556,10.330963,2.3
266,59.481564,10.33097,2.4
267,59.481564,10.330978,2.4
268,59.481564,10.33099,2.5
269,59.481567,10.331003,2.6
270,59.481564,10.331019,2.6
271,59.48156,10.331025,2.5
272,59.481552,10.331032,2.5
273,59.481548,10.33104,2.5
274,59.481548,10.331052,2.4
275,59.481548,10.331061,2.4
276,59.481552,10.331066,2.3
277,59.481556,10.331071,2.3
278,59.481556,10.331071,2.3
279,59.481564,10.33106,2.3
280,59.481564,10.331055,2.3
281,59.48156,10.331053,2.3
282,59.48156,10.331045,2.2
283,59.481556,10.33104,2.2
284,59.481552,10.331039,2.3
285,59.481548,10.331042,2.2
286,59.481548,10.331049,2.2
287,59.481548,10.331059,2.3
288,59.481552,10.33107,2.3
289,59.481556,10.33107,2.3
290,59.48156,10.331072,2.3
291,59.481564,10.331076,2.3
292,59.481564,10.331086,2.3
293,59.481567,10.331097,2.2
294,59.481567,10.331108,2.2
295,59.481567,10.33112,2.2
296,59.481564,10.331137,2.3
297,59.481571,10.331152,2.2
298,59.481571,10.331164,2.1
299,59.481579,10.331163,2.2
300,59.481583,10.331157,2.3
301,59.481586,10.331147,2.2
302,59.481586,10.331137,2.2
303,59.48159,10.331125,2.2
304,59.481598,10.331103,2.2
305,59.481598,10.331092,2.2
306,59.481598,10.33108,2.2
307,59.481594,10.331069,2.0
308,59.481594,10.331059,2.2
309,59.481598,10.331047,2.3
310,59.481598,10.331035,2.3
311,59.481602,10.331026,2.4
312,59.481606,10.331018,2.4
313,59.481609,10.331023,2.3
314,59.481609,10.331029,2.2
315,59.481609,10.331052,2.2
316,59.481606,10.331066,2.1
317,59.481606,10.331079,2.0
318,59.481606,10.33109,2.1
319,59.481606,10.331098,2.2
320,59.481617,10.331111,2.2
321,59.481621,10.33112,2.3
322,59.481625,10.33112,2.3
323,59.481628,10.331126,2.2
324,59.481632,10.331126,2.1
325,59.481636,10.331107,2.1
326,59.481636,10.331096,2.1
327,59.481636,10.331084,2.2
328,59.48164,10.331072,2.2
329,59.48164,10.331063,2.2
330,59.481644,10.331055,2.2
331,59.481647,10.33105,2.2
332,59.481655,10.331046,2.2
333,59.481667,10.331042,2.1
334,59.48167,10.331045,2.2
335,59.481678,10.331049,2.2
336,59.481682,10.331051,2.1
337,59.481686,10.331047,2.1
338,59.481689,10.331041,2.1
339,59.481689,10.331031,2.1
340,59.481693,10.331019,2.2
341,59.481697,10.330999,2.2
342,59.481701,10.330991,2.2
343,59.481705,10.330982,2.2
344,59.481712,10.330975,2.2
345,59.481716,10.330968,2.1
346,59.481724,10.330963,2.1
347,59.481728,10.330959,2.0
348,59.481735,10.330956,2.0
349,59.481743,10.330954,2.0
350,59.481754,10.330946,2.1
351,59.481754,10.330935,2.1
352,59.481754,10.330923,2.0
353,59.481754,10.330914,2.0
354,59.48175,10.330906,2.0
355,59.481743,10.330897,2.0
356,59.481739,10.330889,2.0
357,59.481735,10.330881,2.0
358,59.481724,10.330864,2.0
359,59.481716,10.330856,2.1
360,59.481712,10.330849,2.1
361,59.481705,10.330843,2.2
362,59.481701,10.330838,2.2
363,59.481693,10.330831,2.3
364,59.481689,10.330822,2.2
365,59.481678,10.330801,2.2
366,59.481674,10.330789,2.2
367,59.481674,10.330776,2.1
368,59.481674,10.330765,2.0
369,59.48167,10.330751,1.9
370,59.48167,10.330738,1.9
371,59.481674,10.330726,1.9
372,59.481674,10.330714,1.9
373,59.481678,10.330704,1.9
374,59.481682,10.330682,2.0
375,59.481682,10.33067,2.0
376,59.481682,10.33066,1.8
377,59.481682,10.330647,1.8
378,59.481682,10.330635,1.8
379,59.481682,10.330624,1.8
380,59.481682,10.330611,1.8
381,59.481682,10.3306,1.8
382,59.481682,10.330587,1.9
383,59.481686,10.330562,1.8
384,59.481686,10.330549,1.8
385,59.481689,10.330538,1.8
386,59.481689,10.330525,2.0
387,59.481689,10.330515,2.1
388,59.481689,10.330503,2.2
389,59.481693,10.33049,2.2
390,59.481693,10.330467,2.3
391,59.481693,10.330456,2.3
392,59.481689,10.330446,2.3
393,59.481686,10.330438,2.3
394,59.481682,10.330428,2.1
395,59.481678,10.330419,2.1
396,59.481678,10.330413,2.1
397,59.481674,10.330403,2.2
398,59.48167,10.330382,2.1
399,59.481667,10.330372,2.1
400,59.481663,10.330363,2.1
401,59.481659,10.330354,2.1
402,59.481655,10.330343,2.2
403,59.481647,10.330332,2.2
404,59.481647,10.330321,2.3
405,59.481647,10.330313,2.3
406,59.481644,10.330306,2.4
407,59.481632,10.330293,2.5
408,59.481628,10.330284,2.6
409,59.481625,10.330276,2.6
410,59.481621,10.330266,2.7
411,59.481621,10.330256,2.7
412,59.481617,10.330245,2.8
413,59.481613,10.330235,2.7
414,59.481609,10.330227,2.6
415,59.481606,10.33021,2.6
416,59.481606,10.3302,2.5
417,59.481602,10.33019,2.4
418,59.481606,10.330182,2.5
419,59.481609,10.330177,2.5
420,59.481613,10.330173,2.5
421,59.481621,10.330171,2.5
422,59.481628,10.330168,2.6
423,59.481636,10.330165,2.6
424,59.481647,10.330157,2.6
425,59.481655,10.330153,2.4
426,59.481659,10.330147,2.4
427,59.481667,10.330142,2.3
428,59.48167,10.330137,2.2
429,59.481678,10.330133,2.1
430,59.481682,10.330128,2.1
431,59.481689,10.330123,2.0
432,59.481693,10.330117,2.1
433,59.481701,10.330112,2.2
434,59.481709,10.330107,2.4
435,59.48172,10.330093,2.3
436,59.481724,10.330087,2.3
437,59.481731,10.33008,2.3
438,59.481735,10.330075,2.4
439,59.481743,10.33007,2.4
440,59.481747,10.330064,2.4
441,59.481754,10.330056,2.4
442,59.481762,10.33005,2.4
443,59.481766,10.330045,2.2
444,59.481773,10.33004,2.2
445,59.481781,10.330038,2.2
446,59.481792,10.330033,2.2
447,59.4818,10.33003,2.1
448,59.481804,10.330029,2.1
449,59.481808,10.33003,2.1
450,59.481815,10.330029,2.1
451,59.481823,10.330028,2.1
452,59.481827,10.330028,2.1
453,59.481834,10.330028,2.1
454,59.481842,10.330027,2.0
455,59.481853,10.330041,2.0
456,59.481857,10.33005,1.9
457,59.481853,10.330064,1.9
458,59.481853,10.330071,1.9
459,59.481853,10.330073,1.9
460,59.481846,10.330073,1.9
461,59.481842,10.330071,2.0
462,59.481834,10.33007,2.0
463,59.481831,10.33007,2.0
464,59.481823,10.330073,1.9
465,59.481812,10.330084,1.9
466,59.481804,10.330089,2.0
467,59.4818,10.330093,2.0
468,59.481792,10.3301,2.0
469,59.481789,10.330104,2.0
470,59.481781,10.330111,1.9
471,59.481777,10.330118,1.9
472,59.481773,10.330125,1.9
473,59.48177,10.330128,2.0
474,59.481766,10.330133,2.1
475,59.481758,10.330138,2.3
476,59.481754,10.330145,2.4
477,59.481747,10.330156,2.4
478,59.48175,10.330161,2.4
479,59.481743,10.330166,2.4
480,59.481735,10.330173,2.5
481,59.481728,10.330179,2.4
482,59.481724,10.330186,2.3
483,59.481716,10.330193,2.4
484,59.481712,10.330197,2.4
485,59.481705,10.330202,2.3
486,59.481701,10.330208,2.2
487,59.481689,10.33022,2.2
488,59.481682,10.330226,2.2
489,59.481678,10.330233,2.4
490,59.48167,10.330238,2.4
491,59.481667,10.330245,2.5
492,59.481659,10.330251,2.5
493,59.481655,10.330258,2.5
494,59.481651,10.330267,2.6
495,59.481651,10.330286,2.6
496,59.481651,10.330293,2.7
497,59.481655,10.330293,2.7
498,59.481659,10.33029,2.7
499,59.481663,10.330284,2.7
500,59.481667,10.330276,2.7
501,59.48167,10.330272,2.7
502,59.481674,10.330265,2.7
503,59.481682,10.330257,2.8
504,59.481686,10.330252,2.8
505,59.481697,10.330239,2.7
506,59.481705,10.330235,2.6
507,59.481709,10.330232,2.6
508,59.481716,10.330227,2.6
509,59.48172,10.330221,2.6
510,59.481724,10.330215,2.6
511,59.481731,10.33021,2.4
512,59.481735,10.330204,2.4
513,59.481743,10.330197,2.4
514,59.481754,10.330185,2.3
515,59.481758,10.33018,2.3
516,59.481766,10.330177,2.3
517,59.481773,10.330174,2.3
518,59.481777,10.330172,2.4
519,59.481781,10.330169,2.5
520,59.481789,10.330165,2.5
521,59.481796,10.330161,2.3
522,59.4818,10.330156,2.2
523,59.481812,10.330143,2.2
524,59.481819,10.330135,2.3
525,59.481823,10.33013,2.5
526,59.481831,10.330126,2.5
527,59.481834,10.330122,2.4
528,59.481842,10.330118,2.3
529,59.481846,10.330116,2.2
530,59.481861,10.330123,2.2
531,59.481865,10.330127,2.1
532,59.481873,10.330138,1.9
533,59.48188,10.330152,1.9
534,59.48188,10.330165,1.9
535,59.481876,10.330175,2.0
536,59.481876,10.330184,2.0
537,59.481869,10.330189,1.9
538,59.481857,10.330193,1.8
539,59.48185,10.330196,1.8
540,59.481846,10.330198,1.8
541,59.481842,10.330202,1.9
542,59.481834,10.330205,1.9
543,59.481827,10.330211,1.9
544,59.481823,10.330214,1.9
545,59.481815,10.330216,1.8
546,59.481812,10.330223,1.9
547,59.481804,10.330227,2.2
548,59.481796,10.33023,2.4
549,59.481792,10.330235,2.5
550,59.481789,10.33024,2.6
551,59.481785,10.330244,2.5
552,59.481777,10.330249,2.5
553,59.481773,10.330254,2.5
554,59.481758,10.330261,2.2
555,59.481754,10.330265,2.2
556,59.481747,10.330269,2.1
557,59.481743,10.330273,2.1
558,59.481735,10.330276,2.1
559,59.481728,10.33028,2.2
560,59.481724,10.330283,2.4
561,59.481716,10.330285,2.5
562,59.481712,10.330288,2.5
563,59.481705,10.330293,2.5
564,59.481693,10.330297,2.5
565,59.481689,10.330297,2.5
566,59.481682,10.330297,2.7
567,59.481678,10.330297,2.7
568,59.48167,10.330299,2.7
569,59.481663,10.330302,2.6
570,59.481663,10.330306,2.6
571,59.481659,10.330308,2.7
572,59.481655,10.330311,2.7
573,59.481644,10.330317,2.7
574,59.48164,10.330318,2.7
575,59.481632,10.330321,2.7
576,59.481628,10.330325,2.6
577,59.481625,10.330327,2.5
578,59.481621,10.330329,2.4
579,59.481617,10.33033,2.2
580,59.481617,10.330331,2.2
581,59.481613,10.33033,2.1
582,59.481609,10.330329,2.1
583,59.481602,10.330329,2.1
584,59.481598,10.330329,2.2
585,59.481598,10.330331,2.2
586,59.481598,10.330332,2.3
587,59.48159,10.330333,2.4
588,59.481586,10.330333,2.5
589,59.481583,10.330333,2.5
590,59.481586,10.330331,2.6
591,59.481583,10.330335,2.6
592,59.481579,10.330337,2.7
593,59.481579,10.330338,2.7
